,ds,target_id,target_address,y,event,cat_r,reg_wind,reg_r,holiday,weather,temp_max,temp_min
113,2015-04-24,0,東京都/東京,64.9878694273478,nan,cat_r_0,4.2,0.842447913465813,nan,cloud,23.9,14.0
114,2015-04-25,0,東京都/東京,91.3421621165939,nan,cat_r_0,2.7,25.0897179589128,nan,sunny,22.9,12.6
115,2015-04-26,0,東京都/東京,84.4502079358245,nan,cat_r_0,3.3,-1.25350653672766,nan,sunny,23.8,12.4
116,2015-04-27,0,東京都/東京,86.7094008969908,nan,cat_r_0,2.9,5.57950666146707,nan,sunny,25.0,13.3
117,2015-04-28,0,東京都/東京,87.9608523717166,nan,cat_r_0,2.8,5.69680156998286,nan,sunny,27.2,14.6
118,2015-04-29,0,東京都/東京,100.402034853986,nan,cat_r_1,3.3,8.76003550784239,昭和の日,cloud,24.3,15.0
119,2015-04-30,0,東京都/東京,91.6657583811507,nan,cat_r_0,2.4,5.52599447495008,nan,cloud,24.0,14.7
120,2015-05-01,0,東京都/東京,92.1649384917703,nan,cat_r_0,2.4,20.2921719856909,nan,sunny,27.5,14.5
121,2015-05-02,0,東京都/東京,85.5616683068478,nan,cat_r_1,2.7,4.09341122229253,nan,sunny,27.6,15.2
122,2015-05-03,0,東京都/東京,94.5281385853742,nan,cat_r_0,2.9,-6.82757640899852,憲法記念日,cloud,27.0,17.2
123,2015-05-04,0,東京都/東京,84.125087253009,nan,cat_r_0,5.4,16.3941413107493,みどりの日,sunny,26.6,18.5
124,2015-05-05,0,東京都/東京,92.6977213994703,nan,cat_r_0,3.8,12.4127071018318,こどもの日,cloud,22.4,13.1
125,2015-05-06,0,東京都/東京,96.2723152961153,nan,cat_r_0,3.2,28.7816520798987,振替休日,sunny,24.7,11.6
126,2015-05-07,0,東京都/東京,93.8890770483671,nan,cat_r_0,2.1,-3.17593038171982,nan,cloud,24.7,15.7
127,2015-05-08,0,東京都/東京,90.2821463654067,nan,cat_r_1,2.6,6.17013687104875,nan,sunny,26.8,15.8
128,2015-05-09,0,東京都/東京,75.4700750251927,event1,cat_r_1,2.0,15.583088637091,nan,cloud,21.3,16.3
129,2015-05-10,0,東京都/東京,83.9322309935491,nan,cat_r_0,3.5,21.4695772175013,nan,sunny,27.0,13.8
130,2015-05-11,0,東京都/東京,81.3237769893332,nan,cat_r_0,3.8,4.44361756391954,nan,sunny,23.5,12.1
131,2015-05-12,0,東京都/東京,40.3996394747289,event2,cat_r_0,6.0,15.9981128222016,nan,cloud,22.7,15.9
132,2015-05-13,0,東京都/東京,85.5395388860748,nan,cat_r_0,3.7,0.937250328437528,nan,sunny,28.4,17.4
133,2015-05-14,0,東京都/東京,80.9832298867661,event2,cat_r_0,3.2,24.2656224544924,nan,sunny,28.6,16.9
134,2015-05-15,0,東京都/東京,87.2057200631145,nan,cat_r_0,3.4,3.15490589916855,nan,sunny,27.8,18.9
135,2015-05-16,0,東京都/東京,67.6043153845926,nan,cat_r_1,2.6,17.2986051601297,nan,cloud,23.7,19.5
136,2015-05-17,0,東京都/東京,61.9589847869497,nan,cat_r_1,3.1,8.94486893121494,nan,cloud,27.8,18.9
137,2015-05-18,0,東京都/東京,59.6415506033065,nan,cat_r_0,3.6,14.3347815100188,nan,cloud,26.2,17.5
138,2015-05-19,0,東京都/東京,72.1407416895628,nan,cat_r_1,1.9,4.23698294134213,nan,cloud,24.2,16.6
139,2015-05-20,0,東京都/東京,93.8788408549805,nan,cat_r_1,2.8,15.4984245958974,nan,sunny,27.3,18.3
140,2015-05-21,0,東京都/東京,85.6150921411343,nan,cat_r_1,4.0,-2.67113122118447,nan,sunny,25.7,13.4
141,2015-05-22,0,東京都/東京,62.7288271644834,nan,cat_r_1,4.1,2.94925010484916,nan,cloud,26.0,15.0
142,2015-05-23,0,東京都/東京,91.6900279536101,event1,cat_r_1,3.0,14.0582666926785,nan,cloud,27.1,16.1
143,2015-05-24,0,東京都/東京,85.3562120822331,nan,cat_r_0,2.7,5.59517047562236,nan,cloud,26.0,17.3
144,2015-05-25,0,東京都/東京,86.6298872882009,nan,cat_r_1,2.4,2.52950351391599,nan,cloud,26.1,16.6
145,2015-05-26,0,東京都/東京,86.7213836878686,nan,cat_r_1,2.6,17.20831268136,nan,sunny,30.9,16.9
146,2015-05-27,0,東京都/東京,88.9602226638034,nan,cat_r_1,3.2,16.6962517305713,nan,sunny,30.2,18.7
147,2015-05-28,0,東京都/東京,90.2605659322374,nan,cat_r_0,3.1,10.316538169487,nan,cloud,26.8,18.4
148,2015-05-29,0,東京都/東京,68.9679190208905,nan,cat_r_0,3.0,19.7823943310634,nan,cloud,22.8,18.3
149,2015-05-30,0,東京都/東京,84.2732636697886,nan,cat_r_1,3.3,8.664757912819,nan,sunny,29.6,18.4
150,2015-05-31,0,東京都/東京,85.2992430703866,nan,cat_r_0,2.6,6.37837184258046,nan,sunny,32.2,20.6
151,2015-06-01,0,東京都/東京,80.7173727460707,nan,cat_r_1,3.5,9.72374510902217,nan,sunny,27.7,20.8
152,2015-06-02,0,東京都/東京,82.0508295301905,nan,cat_r_0,4.1,3.48284167653682,nan,cloud,28.7,19.7
153,2015-06-03,0,東京都/東京,70.2746411910427,nan,cat_r_0,2.4,5.99072713109162,nan,rain,22.9,20.1
154,2015-06-04,0,東京都/東京,81.7243500377258,nan,cat_r_0,4.7,8.14971996241282,nan,cloud,29.1,18.6
155,2015-06-05,0,東京都/東京,72.1623331829832,nan,cat_r_1,2.4,12.4189440408257,nan,cloud,22.5,14.2
156,2015-06-06,0,東京都/東京,87.0100769907148,nan,cat_r_0,2.7,12.5838328227856,nan,cloud,24.6,13.4
157,2015-06-07,0,東京都/東京,80.7759063342202,nan,cat_r_1,3.2,16.1331461677536,nan,sunny,25.5,16.1
158,2015-06-08,0,東京都/東京,59.2737457247585,nan,cat_r_1,3.8,15.3191596414456,nan,cloud,25.3,17.2
159,2015-06-09,0,東京都/東京,68.6808840967986,nan,cat_r_0,2.5,-6.48500292642632,nan,cloud,21.9,17.3
160,2015-06-10,0,東京都/東京,69.606379830821,nan,cat_r_0,2.8,15.6799536205561,nan,cloud,27.8,17.5
161,2015-06-11,0,東京都/東京,69.1500941609421,nan,cat_r_1,2.6,3.23269307142709,nan,cloud,27.5,18.9
162,2015-06-12,0,東京都/東京,75.4380846158526,nan,cat_r_1,1.8,16.6746043418494,nan,rain,25.0,18.9
163,2015-06-13,0,東京都/東京,86.3014174865639,nan,cat_r_1,2.7,15.3350059014318,nan,cloud,29.0,20.8
164,2015-06-14,0,東京都/東京,64.7726431841595,nan,cat_r_0,2.4,0.845026673014873,nan,cloud,26.8,20.5
165,2015-06-15,0,東京都/東京,87.2672492993093,nan,cat_r_0,2.5,30.5841268414098,nan,cloud,30.8,19.5
166,2015-06-16,0,東京都/東京,68.1028272166716,nan,cat_r_1,2.2,2.76971374949037,nan,cloud,27.2,20.0
167,2015-06-17,0,東京都/東京,68.8268478473716,nan,cat_r_0,2.2,-6.42059239475791,nan,cloud,24.8,19.8
168,2015-06-18,0,東京都/東京,64.742800147424,nan,cat_r_0,3.0,23.603306240938,nan,cloud,26.1,19.8
169,2015-06-19,0,東京都/東京,65.013485579328,nan,cat_r_1,2.7,17.6565236284342,nan,rain,20.8,17.6
170,2015-06-20,0,東京都/東京,84.9366557532774,nan,cat_r_1,2.9,31.8654876958107,nan,cloud,26.9,17.2
171,2015-06-21,0,東京都/東京,67.030951497675,nan,cat_r_0,1.8,14.599230338701,nan,rain,22.8,18.2
172,2015-06-22,0,東京都/東京,64.7653829315044,nan,cat_r_0,2.3,5.2115335538773,nan,cloud,26.8,18.5
173,2015-06-23,0,東京都/東京,87.2671775220946,nan,cat_r_0,2.7,3.40860377514041,nan,sunny,28.8,18.4
174,2015-06-24,0,東京都/東京,88.7806842345469,nan,cat_r_1,2.4,4.51169728969581,nan,sunny,29.9,18.0
175,2015-06-25,0,東京都/東京,90.0148292905812,nan,cat_r_1,2.9,7.73231283041879,nan,sunny,28.7,20.6
176,2015-06-26,0,東京都/東京,68.4803852187928,nan,cat_r_1,2.4,17.7310064622274,nan,cloud,25.6,20.6
177,2015-06-27,0,東京都/東京,68.2771386198133,nan,cat_r_0,1.5,7.15520624673511,nan,rain,25.5,20.6
178,2015-06-28,0,東京都/東京,82.7437669502841,nan,cat_r_1,2.7,8.19538370423579,nan,sunny,31.4,18.4
179,2015-06-29,0,東京都/東京,81.6300492560184,nan,cat_r_1,3.2,-2.626774129482,nan,sunny,26.3,18.0
180,2015-06-30,0,東京都/東京,59.8428314121909,nan,cat_r_1,3.2,11.0727403990763,nan,cloud,26.7,19.8
181,2015-07-01,0,東京都/東京,72.7153666026895,nan,cat_r_1,2.1,14.8588691161975,nan,rain,22.4,19.2
182,2015-07-02,0,東京都/東京,70.9213310985067,nan,cat_r_0,1.9,15.3851762923385,nan,cloud,25.0,20.1
183,2015-07-03,0,東京都/東京,77.9832449082547,event1,cat_r_1,2.0,6.64134118151503,nan,rain,23.4,20.8
184,2015-07-04,0,東京都/東京,68.0374077953574,nan,cat_r_0,1.8,1.80046594331748,nan,rain,25.9,20.8
185,2015-07-05,0,東京都/東京,67.595203069986,nan,cat_r_0,1.8,27.6963694087449,nan,rain,21.9,19.1
186,2015-07-06,0,東京都/東京,53.511771486156,nan,cat_r_0,1.7,25.6855306205754,nan,rain,21.1,18.9
187,2015-07-07,0,東京都/東京,65.3457747626832,nan,cat_r_0,1.5,3.20232937838945,nan,rain,24.3,18.7
188,2015-07-08,0,東京都/東京,75.0725233388651,nan,cat_r_1,1.7,28.7152448977526,nan,cloud,26.6,19.2
189,2015-07-09,0,東京都/東京,70.3512376482147,nan,cat_r_0,2.0,7.79126705661145,nan,rain,20.4,18.6
190,2015-07-10,0,東京都/東京,91.085313600227,nan,cat_r_0,2.1,-8.35704325760582,nan,sunny,28.9,17.6
191,2015-07-11,0,東京都/東京,85.7411307248244,nan,cat_r_1,2.8,-7.5618568769621,nan,sunny,31.3,21.1
192,2015-07-12,0,東京都/東京,83.4793232994035,nan,cat_r_0,2.7,-6.12229441980006,nan,sunny,32.0,22.4
193,2015-07-13,0,東京都/東京,49.5716911845125,nan,cat_r_1,5.0,23.2660385392204,nan,cloud,34.2,24.1
194,2015-07-14,0,東京都/東京,62.6601749105735,nan,cat_r_1,6.8,9.44841066181141,nan,sunny,34.3,26.7
195,2015-07-15,0,東京都/東京,74.5565619744018,nan,cat_r_1,4.7,8.812664739189,nan,sunny,33.2,24.2
196,2015-07-16,0,東京都/東京,63.6969217137488,event1,cat_r_1,4.8,12.2617360257466,nan,cloud,28.9,23.6
197,2015-07-17,0,東京都/東京,53.7744959696673,nan,cat_r_0,5.3,7.12652289100311,nan,cloud,30.4,22.8
198,2015-07-18,0,東京都/東京,50.532027645564,nan,cat_r_0,5.5,11.342585522466,nan,cloud,29.9,25.6
199,2015-07-19,0,東京都/東京,81.4472470469255,nan,cat_r_1,3.3,9.94877196794728,nan,sunny,34.8,25.0
200,2015-07-20,0,東京都/東京,97.3885178445603,event1,cat_r_0,2.4,19.7622516222735,海の日,sunny,33.5,25.8
201,2015-07-21,0,東京都/東京,76.8454930141164,nan,cat_r_0,3.8,5.51935851762965,nan,sunny,34.9,25.4
202,2015-07-22,0,東京都/東京,67.316854862246,nan,cat_r_1,6.4,6.34177930967866,nan,sunny,32.8,25.4
203,2015-07-23,0,東京都/東京,59.0315470731819,nan,cat_r_0,4.5,16.7002941767029,nan,cloud,30.4,24.7
204,2015-07-24,0,東京都/東京,66.2205690332976,nan,cat_r_1,2.0,28.9771215001191,nan,cloud,33.9,25.0
205,2015-07-25,0,東京都/東京,85.5890635523047,nan,cat_r_1,2.2,14.7779135422072,nan,cloud,33.1,24.7
206,2015-07-26,0,東京都/東京,81.622600120776,nan,cat_r_0,2.4,6.01905413608664,nan,cloud,35.8,26.0
207,2015-07-27,0,東京都/東京,81.3065665924457,nan,cat_r_0,2.7,11.7583625467221,nan,sunny,35.0,25.6
208,2015-07-28,0,東京都/東京,83.4586684260946,nan,cat_r_1,2.4,17.6231050234158,nan,cloud,34.1,27.1
209,2015-07-29,0,東京都/東京,85.1123696819284,nan,cat_r_0,2.6,9.89915638634796,nan,cloud,32.5,27.1
210,2015-07-30,0,東京都/東京,16.0428292038171,nan,cat_r_1,2.2,14.7508554573966,nan,cloud,34.3,26.5
211,2015-07-31,0,東京都/東京,86.6948246286254,nan,cat_r_0,2.7,-6.40360574932705,nan,sunny,35.0,25.9
212,2015-08-01,0,東京都/東京,86.1061581555435,nan,cat_r_0,2.6,2.44753660606974,nan,sunny,35.3,26.6
213,2015-08-02,0,東京都/東京,80.4849735451301,nan,cat_r_0,2.6,-3.98195241342944,nan,sunny,35.1,26.3
214,2015-08-03,0,東京都/東京,79.4317900380437,nan,cat_r_1,3.1,19.9438281215531,nan,sunny,35.0,26.1
215,2015-08-04,0,東京都/東京,81.2836623321227,nan,cat_r_0,3.4,-4.70331115420261,nan,sunny,35.1,26.5
216,2015-08-05,0,東京都/東京,79.5557534887477,nan,cat_r_1,4.1,-14.7963376912264,nan,sunny,35.2,25.7
217,2015-08-06,0,東京都/東京,84.216514729559,nan,cat_r_1,3.0,-0.124934894179949,nan,sunny,35.9,26.8
218,2015-08-07,0,東京都/東京,83.9227480530628,nan,cat_r_1,2.6,-18.5673793253675,nan,sunny,37.7,26.8
219,2015-08-08,0,東京都/東京,79.3528980766505,nan,cat_r_0,3.2,17.6997686602658,nan,cloud,32.6,24.9
